s1_vv,s1_vh,s2_b4_red,s2_b3_green,s2_b2_blue,s2_cloudmask,event,s1_chip_id,s2_chip_id,split
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-08192/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-08192/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-08192/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-08192/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-08192/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-08192/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-08192,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-08192,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_07168-02560/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_07168-02560/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_07168-02560/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_07168-02560/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_07168-02560/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_07168-02560/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_07168-02560,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_07168-02560,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-02048/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-02048/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-02048/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-02048/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-02048/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-02048/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-02048,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-02048,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-10240/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-10240/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-10240/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-10240/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-10240/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-10240/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-10240,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-10240,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-03072/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-03072/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-03072/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-03072/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-03072/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-03072/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-03072,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-03072,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_02560-00000/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_02560-00000/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_02560-00000/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_02560-00000/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_02560-00000/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_02560-00000/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_02560-00000,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_02560-00000,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-02560/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-02560/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-02560/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-02560/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-02560/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-02560/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_09728-02560,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_09728-02560,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-01536/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-01536/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-01536/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-01536/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-01536/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-01536/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-01536,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-01536,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00000-04608/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00000-04608/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00000-04608/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00000-04608/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00000-04608/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00000-04608/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00000-04608,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00000-04608,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_05632-07680/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_05632-07680/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_05632-07680/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_05632-07680/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_05632-07680/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_05632-07680/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_05632-07680,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_05632-07680,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-09216/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-09216/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-09216/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-09216/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-09216/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-09216/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-09216,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-09216,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-03584/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-03584/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-03584/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-03584/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-03584/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-03584/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_06656-03584,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_06656-03584,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_03072-04096/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_03072-04096/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_03072-04096/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_03072-04096/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_03072-04096/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_03072-04096/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_03072-04096,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_03072-04096,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08704-03072/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08704-03072/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08704-03072/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08704-03072/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08704-03072/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08704-03072/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08704-03072,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08704-03072,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-07680/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-07680/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-07680/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-07680/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-07680/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-07680/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_08192-07680,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_08192-07680,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00512-06144/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00512-06144/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00512-06144/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00512-06144/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00512-06144/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00512-06144/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_00512-06144,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_00512-06144,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-10240/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-10240/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-10240/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-10240/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-10240/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-10240/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_10240-10240,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_10240-10240,train
data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-00512/VV.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s1/S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-00512/VH.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-00512/B4.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-00512/B3.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-00512/B2.tif,data/raw/data/c2s_ms_floods/chips/8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4/s2/S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-00512/LabelCloud.tif,8fcb3e59-7b1b-49c9-92c4-f4ddea14d4e4,S1A_IW_GRDH_1SDV_20200806T043438_20200806T043503_033781_03EA77_63A9_01536-00512,S2A_MSIL1C_20200805T085601_N0209_R007_T33MXU_20200805T112032_01536-00512,train
